datehour,date,hour,bus_route,ridership
2025-03-18 01:00:00,2025-03-18,1,Q23,38.0
2025-03-18 01:00:00,2025-03-18,1,Q25,45.0
2025-03-18 01:00:00,2025-03-18,1,Q27,46.0
2025-03-18 01:00:00,2025-03-18,1,Q44+,18.0
2025-03-18 01:00:00,2025-03-18,1,Q46,18.0
2025-03-18 01:00:00,2025-03-18,1,Q58,48.0
2025-03-18 01:00:00,2025-03-18,1,Q60,48.0
2025-03-18 01:00:00,2025-03-18,1,Q65,52.0
2025-03-18 01:00:00,2025-03-18,1,Q66,32.0
2025-03-18 02:00:00,2025-03-18,2,B1,2.0
2025-03-18 02:00:00,2025-03-18,2,B35,18.0
2025-03-18 02:00:00,2025-03-18,2,B38,5.0
2025-03-18 02:00:00,2025-03-18,2,B41,20.0
2025-03-18 02:00:00,2025-03-18,2,B6,6.0
2025-03-18 02:00:00,2025-03-18,2,B8,7.0
2025-03-18 02:00:00,2025-03-18,2,BX12+,0.0
2025-03-18 02:00:00,2025-03-18,2,BX9,9.0
2025-03-18 02:00:00,2025-03-18,2,M101,15.0
2025-03-18 02:00:00,2025-03-18,2,M14D+,2.0
2025-03-18 02:00:00,2025-03-18,2,M15,34.0
2025-03-18 02:00:00,2025-03-18,2,M15+,0.0
2025-03-18 02:00:00,2025-03-18,2,M4,0.0
2025-03-18 02:00:00,2025-03-18,2,M86+,2.0
2025-03-18 02:00:00,2025-03-18,2,Q10,96.0
2025-03-18 02:00:00,2025-03-18,2,Q17,5.0
2025-03-18 02:00:00,2025-03-18,2,Q23,0.0
2025-03-18 02:00:00,2025-03-18,2,Q25,16.0
2025-03-18 02:00:00,2025-03-18,2,Q27,23.0
2025-03-18 02:00:00,2025-03-18,2,Q44+,40.0
2025-03-18 02:00:00,2025-03-18,2,Q46,11.0
2025-03-18 02:00:00,2025-03-18,2,Q58,30.0
2025-03-18 02:00:00,2025-03-18,2,Q60,25.0
2025-03-18 02:00:00,2025-03-18,2,Q65,17.0
2025-03-18 02:00:00,2025-03-18,2,Q66,26.0
2025-03-18 03:00:00,2025-03-18,3,B1,13.0
2025-03-18 03:00:00,2025-03-18,3,B35,16.0
2025-03-18 03:00:00,2025-03-18,3,B38,17.0
2025-03-18 03:00:00,2025-03-18,3,B41,51.0
2025-03-18 03:00:00,2025-03-18,3,B6,46.0
2025-03-18 03:00:00,2025-03-18,3,B8,10.0
2025-03-18 03:00:00,2025-03-18,3,BX12+,0.0
2025-03-18 03:00:00,2025-03-18,3,BX9,10.0
2025-03-18 03:00:00,2025-03-18,3,M101,20.0
2025-03-18 03:00:00,2025-03-18,3,M14D+,8.0
2025-03-18 03:00:00,2025-03-18,3,M15,24.0
2025-03-18 03:00:00,2025-03-18,3,M15+,0.0
2025-03-18 03:00:00,2025-03-18,3,M4,0.0
2025-03-18 03:00:00,2025-03-18,3,M86+,3.0
2025-03-18 03:00:00,2025-03-18,3,Q10,117.0
2025-03-18 03:00:00,2025-03-18,3,Q17,17.0
2025-03-18 03:00:00,2025-03-18,3,Q23,0.0
2025-03-18 03:00:00,2025-03-18,3,Q25,28.0
2025-03-18 03:00:00,2025-03-18,3,Q27,23.0
2025-03-18 03:00:00,2025-03-18,3,Q44+,35.0
2025-03-18 03:00:00,2025-03-18,3,Q46,21.0
2025-03-18 03:00:00,2025-03-18,3,Q58,62.0
2025-03-18 03:00:00,2025-03-18,3,Q60,70.0
2025-03-18 03:00:00,2025-03-18,3,Q65,26.0
2025-03-18 03:00:00,2025-03-18,3,Q66,68.0
2025-03-18 04:00:00,2025-03-18,4,B1,37.0
2025-03-18 04:00:00,2025-03-18,4,B35,57.0
2025-03-18 04:00:00,2025-03-18,4,B38,30.0
2025-03-18 04:00:00,2025-03-18,4,B41,109.0
2025-03-18 04:00:00,2025-03-18,4,B6,206.0
2025-03-18 04:00:00,2025-03-18,4,B8,72.0
2025-03-18 04:00:00,2025-03-18,4,BX12+,0.0
2025-03-18 04:00:00,2025-03-18,4,BX9,55.0
2025-03-18 04:00:00,2025-03-18,4,M101,50.0
2025-03-18 04:00:00,2025-03-18,4,M14D+,18.0
2025-03-18 04:00:00,2025-03-18,4,M15,110.0
2025-03-18 04:00:00,2025-03-18,4,M15+,13.0
2025-03-18 04:00:00,2025-03-18,4,M4,0.0
2025-03-18 04:00:00,2025-03-18,4,M86+,8.0
2025-03-18 04:00:00,2025-03-18,4,Q10,256.0
2025-03-18 04:00:00,2025-03-18,4,Q17,58.0
2025-03-18 04:00:00,2025-03-18,4,Q23,42.0
2025-03-18 04:00:00,2025-03-18,4,Q25,86.0
2025-03-18 04:00:00,2025-03-18,4,Q27,138.0
2025-03-18 04:00:00,2025-03-18,4,Q44+,127.0
2025-03-18 04:00:00,2025-03-18,4,Q46,91.0
2025-03-18 04:00:00,2025-03-18,4,Q58,246.0
2025-03-18 04:00:00,2025-03-18,4,Q60,112.0
2025-03-18 04:00:00,2025-03-18,4,Q65,112.0
2025-03-18 04:00:00,2025-03-18,4,Q66,77.0
2025-03-18 05:00:00,2025-03-18,5,B1,143.0
2025-03-18 05:00:00,2025-03-18,5,B35,221.0
2025-03-18 05:00:00,2025-03-18,5,B38,148.0
2025-03-18 05:00:00,2025-03-18,5,B41,300.0
2025-03-18 05:00:00,2025-03-18,5,B6,462.0
2025-03-18 05:00:00,2025-03-18,5,B8,186.0
2025-03-18 05:00:00,2025-03-18,5,BX12+,145.0
2025-03-18 05:00:00,2025-03-18,5,BX9,221.0
2025-03-18 05:00:00,2025-03-18,5,M101,254.0
2025-03-18 05:00:00,2025-03-18,5,M14D+,130.0
2025-03-18 05:00:00,2025-03-18,5,M15,217.0
2025-03-18 05:00:00,2025-03-18,5,M15+,193.0
2025-03-18 05:00:00,2025-03-18,5,M4,34.0
2025-03-18 05:00:00,2025-03-18,5,M86+,71.0
2025-03-18 05:00:00,2025-03-18,5,Q10,533.0
2025-03-18 05:00:00,2025-03-18,5,Q17,209.0
2025-03-18 05:00:00,2025-03-18,5,Q23,344.0
2025-03-18 05:00:00,2025-03-18,5,Q25,414.0
2025-03-18 05:00:00,2025-03-18,5,Q27,354.0
2025-03-18 05:00:00,2025-03-18,5,Q44+,471.0
2025-03-18 05:00:00,2025-03-18,5,Q46,248.0
2025-03-18 05:00:00,2025-03-18,5,Q58,832.0
2025-03-18 05:00:00,2025-03-18,5,Q60,211.0
2025-03-18 05:00:00,2025-03-18,5,Q65,429.0
2025-03-18 05:00:00,2025-03-18,5,Q66,283.0
2025-03-18 06:00:00,2025-03-18,6,B1,593.0
2025-03-18 06:00:00,2025-03-18,6,B35,572.0
2025-03-18 06:00:00,2025-03-18,6,B38,503.0
2025-03-18 06:00:00,2025-03-18,6,B41,589.0
2025-03-18 06:00:00,2025-03-18,6,B6,1087.0
2025-03-18 06:00:00,2025-03-18,6,B8,684.0
2025-03-18 06:00:00,2025-03-18,6,BX12+,924.0
2025-03-18 06:00:00,2025-03-18,6,BX9,733.0
2025-03-18 06:00:00,2025-03-18,6,M101,665.0
2025-03-18 06:00:00,2025-03-18,6,M14D+,450.0
2025-03-18 06:00:00,2025-03-18,6,M15,469.0
2025-03-18 06:00:00,2025-03-18,6,M15+,1053.0
2025-03-18 06:00:00,2025-03-18,6,M4,249.0
2025-03-18 06:00:00,2025-03-18,6,M86+,307.0
2025-03-18 06:00:00,2025-03-18,6,Q10,894.0
2025-03-18 06:00:00,2025-03-18,6,Q17,494.0
2025-03-18 06:00:00,2025-03-18,6,Q23,750.0
2025-03-18 06:00:00,2025-03-18,6,Q25,887.0
2025-03-18 06:00:00,2025-03-18,6,Q27,873.0
2025-03-18 06:00:00,2025-03-18,6,Q44+,900.0
2025-03-18 06:00:00,2025-03-18,6,Q46,768.0
2025-03-18 06:00:00,2025-03-18,6,Q58,1691.0
2025-03-18 06:00:00,2025-03-18,6,Q60,429.0
2025-03-18 06:00:00,2025-03-18,6,Q65,978.0
2025-03-18 06:00:00,2025-03-18,6,Q66,742.0
2025-03-18 07:00:00,2025-03-18,7,B1,1032.0
2025-03-18 07:00:00,2025-03-18,7,B35,1171.0
2025-03-18 07:00:00,2025-03-18,7,B38,997.0
2025-03-18 07:00:00,2025-03-18,7,B41,1142.0
2025-03-18 07:00:00,2025-03-18,7,B6,1718.0
2025-03-18 07:00:00,2025-03-18,7,B8,1358.0
2025-03-18 07:00:00,2025-03-18,7,BX12+,1419.0
2025-03-18 07:00:00,2025-03-18,7,BX9,1084.0
2025-03-18 07:00:00,2025-03-18,7,M101,964.0
2025-03-18 07:00:00,2025-03-18,7,M14D+,929.0
2025-03-18 07:00:00,2025-03-18,7,M15,936.0
2025-03-18 07:00:00,2025-03-18,7,M15+,2635.0
2025-03-18 07:00:00,2025-03-18,7,M4,934.0
2025-03-18 07:00:00,2025-03-18,7,M86+,901.0
2025-03-18 07:00:00,2025-03-18,7,Q10,1190.0
2025-03-18 07:00:00,2025-03-18,7,Q17,1137.0
2025-03-18 07:00:00,2025-03-18,7,Q23,1245.0
2025-03-18 07:00:00,2025-03-18,7,Q25,1799.0
2025-03-18 07:00:00,2025-03-18,7,Q27,1729.0
2025-03-18 07:00:00,2025-03-18,7,Q44+,1231.0
2025-03-18 07:00:00,2025-03-18,7,Q46,1706.0
2025-03-18 07:00:00,2025-03-18,7,Q58,2659.0
2025-03-18 07:00:00,2025-03-18,7,Q60,740.0
2025-03-18 07:00:00,2025-03-18,7,Q65,1771.0
2025-03-18 07:00:00,2025-03-18,7,Q66,1485.0
2025-03-18 08:00:00,2025-03-18,8,B1,1242.0
2025-03-18 08:00:00,2025-03-18,8,B35,1179.0
2025-03-18 08:00:00,2025-03-18,8,B38,1176.0
2025-03-18 08:00:00,2025-03-18,8,B41,967.0
2025-03-18 08:00:00,2025-03-18,8,B6,1773.0
2025-03-18 08:00:00,2025-03-18,8,B8,1188.0
2025-03-18 08:00:00,2025-03-18,8,BX12+,1345.0
2025-03-18 08:00:00,2025-03-18,8,BX9,838.0
2025-03-18 08:00:00,2025-03-18,8,M101,1214.0
2025-03-18 08:00:00,2025-03-18,8,M14D+,1185.0
2025-03-18 08:00:00,2025-03-18,8,M15,1254.0
2025-03-18 08:00:00,2025-03-18,8,M15+,3007.0
2025-03-18 08:00:00,2025-03-18,8,M4,1123.0
2025-03-18 08:00:00,2025-03-18,8,M86+,1271.0
2025-03-18 08:00:00,2025-03-18,8,Q10,975.0
2025-03-18 08:00:00,2025-03-18,8,Q17,1058.0
2025-03-18 08:00:00,2025-03-18,8,Q23,1155.0
2025-03-18 08:00:00,2025-03-18,8,Q25,1697.0
2025-03-18 08:00:00,2025-03-18,8,Q27,1628.0
2025-03-18 08:00:00,2025-03-18,8,Q44+,1117.0
2025-03-18 08:00:00,2025-03-18,8,Q46,1509.0
2025-03-18 08:00:00,2025-03-18,8,Q58,1988.0
2025-03-18 08:00:00,2025-03-18,8,Q60,752.0
2025-03-18 08:00:00,2025-03-18,8,Q65,1626.0
2025-03-18 08:00:00,2025-03-18,8,Q66,1253.0
2025-03-18 09:00:00,2025-03-18,9,B1,931.0
2025-03-18 09:00:00,2025-03-18,9,B35,733.0
2025-03-18 09:00:00,2025-03-18,9,B38,648.0
2025-03-18 09:00:00,2025-03-18,9,B41,762.0
2025-03-18 09:00:00,2025-03-18,9,B6,1113.0
2025-03-18 09:00:00,2025-03-18,9,B8,676.0
2025-03-18 09:00:00,2025-03-18,9,BX12+,916.0
2025-03-18 09:00:00,2025-03-18,9,BX9,556.0
2025-03-18 09:00:00,2025-03-18,9,M101,877.0
2025-03-18 09:00:00,2025-03-18,9,M14D+,771.0
2025-03-18 09:00:00,2025-03-18,9,M15,831.0
2025-03-18 09:00:00,2025-03-18,9,M15+,1786.0
2025-03-18 09:00:00,2025-03-18,9,M4,799.0
2025-03-18 09:00:00,2025-03-18,9,M86+,816.0
2025-03-18 09:00:00,2025-03-18,9,Q10,709.0
2025-03-18 09:00:00,2025-03-18,9,Q17,684.0
2025-03-18 09:00:00,2025-03-18,9,Q23,638.0
2025-03-18 09:00:00,2025-03-18,9,Q25,1284.0
2025-03-18 09:00:00,2025-03-18,9,Q27,1239.0
2025-03-18 09:00:00,2025-03-18,9,Q44+,880.0
2025-03-18 09:00:00,2025-03-18,9,Q46,836.0
2025-03-18 09:00:00,2025-03-18,9,Q58,1185.0
2025-03-18 09:00:00,2025-03-18,9,Q60,645.0
2025-03-18 09:00:00,2025-03-18,9,Q65,1001.0
2025-03-18 09:00:00,2025-03-18,9,Q66,526.0
2025-03-18 10:00:00,2025-03-18,10,B1,687.0
2025-03-18 10:00:00,2025-03-18,10,B35,583.0
2025-03-18 10:00:00,2025-03-18,10,B38,445.0
2025-03-18 10:00:00,2025-03-18,10,B41,691.0
2025-03-18 10:00:00,2025-03-18,10,B6,900.0
2025-03-18 10:00:00,2025-03-18,10,B8,452.0
2025-03-18 10:00:00,2025-03-18,10,BX12+,692.0
2025-03-18 10:00:00,2025-03-18,10,BX9,450.0
2025-03-18 10:00:00,2025-03-18,10,M101,686.0
2025-03-18 10:00:00,2025-03-18,10,M14D+,475.0
2025-03-18 10:00:00,2025-03-18,10,M15,741.0
2025-03-18 10:00:00,2025-03-18,10,M15+,1148.0
2025-03-18 10:00:00,2025-03-18,10,M4,637.0
2025-03-18 10:00:00,2025-03-18,10,M86+,588.0
2025-03-18 10:00:00,2025-03-18,10,Q10,538.0
2025-03-18 10:00:00,2025-03-18,10,Q17,485.0
2025-03-18 10:00:00,2025-03-18,10,Q23,466.0
2025-03-18 10:00:00,2025-03-18,10,Q25,702.0
2025-03-18 10:00:00,2025-03-18,10,Q27,836.0
2025-03-18 10:00:00,2025-03-18,10,Q44+,702.0
2025-03-18 10:00:00,2025-03-18,10,Q46,739.0
2025-03-18 10:00:00,2025-03-18,10,Q58,995.0
2025-03-18 10:00:00,2025-03-18,10,Q60,612.0
2025-03-18 10:00:00,2025-03-18,10,Q65,629.0
2025-03-18 10:00:00,2025-03-18,10,Q66,434.0
2025-03-18 11:00:00,2025-03-18,11,B1,661.0
2025-03-18 11:00:00,2025-03-18,11,B35,567.0
2025-03-18 11:00:00,2025-03-18,11,B38,518.0
2025-03-18 11:00:00,2025-03-18,11,B41,723.0
2025-03-18 11:00:00,2025-03-18,11,B6,846.0
2025-03-18 11:00:00,2025-03-18,11,B8,434.0
2025-03-18 11:00:00,2025-03-18,11,BX12+,757.0
2025-03-18 11:00:00,2025-03-18,11,BX9,500.0
2025-03-18 11:00:00,2025-03-18,11,M101,717.0
2025-03-18 11:00:00,2025-03-18,11,M14D+,480.0
2025-03-18 11:00:00,2025-03-18,11,M15,873.0
2025-03-18 11:00:00,2025-03-18,11,M15+,1019.0
2025-03-18 11:00:00,2025-03-18,11,M4,607.0
2025-03-18 11:00:00,2025-03-18,11,M86+,518.0
2025-03-18 11:00:00,2025-03-18,11,Q10,508.0
2025-03-18 11:00:00,2025-03-18,11,Q17,420.0
2025-03-18 11:00:00,2025-03-18,11,Q23,489.0
2025-03-18 11:00:00,2025-03-18,11,Q25,668.0
2025-03-18 11:00:00,2025-03-18,11,Q27,882.0
2025-03-18 11:00:00,2025-03-18,11,Q44+,667.0
2025-03-18 11:00:00,2025-03-18,11,Q46,547.0
2025-03-18 11:00:00,2025-03-18,11,Q58,832.0
2025-03-18 11:00:00,2025-03-18,11,Q60,641.0
2025-03-18 11:00:00,2025-03-18,11,Q65,613.0
2025-03-18 11:00:00,2025-03-18,11,Q66,494.0
2025-03-18 12:00:00,2025-03-18,12,B1,766.0
2025-03-18 12:00:00,2025-03-18,12,B35,698.0
2025-03-18 12:00:00,2025-03-18,12,B38,524.0
2025-03-18 12:00:00,2025-03-18,12,B41,845.0
2025-03-18 12:00:00,2025-03-18,12,B6,905.0
2025-03-18 12:00:00,2025-03-18,12,B8,542.0
2025-03-18 12:00:00,2025-03-18,12,BX12+,818.0
2025-03-18 12:00:00,2025-03-18,12,BX9,606.0
2025-03-18 12:00:00,2025-03-18,12,M101,730.0
2025-03-18 12:00:00,2025-03-18,12,M14D+,555.0
2025-03-18 12:00:00,2025-03-18,12,M15,786.0
2025-03-18 12:00:00,2025-03-18,12,M15+,1052.0
2025-03-18 12:00:00,2025-03-18,12,M4,598.0
2025-03-18 12:00:00,2025-03-18,12,M86+,548.0
2025-03-18 12:00:00,2025-03-18,12,Q10,606.0
2025-03-18 12:00:00,2025-03-18,12,Q17,529.0
2025-03-18 12:00:00,2025-03-18,12,Q23,454.0
2025-03-18 12:00:00,2025-03-18,12,Q25,619.0
2025-03-18 12:00:00,2025-03-18,12,Q27,982.0
2025-03-18 12:00:00,2025-03-18,12,Q44+,718.0
2025-03-18 12:00:00,2025-03-18,12,Q46,642.0
2025-03-18 12:00:00,2025-03-18,12,Q58,861.0
2025-03-18 12:00:00,2025-03-18,12,Q60,585.0
2025-03-18 12:00:00,2025-03-18,12,Q65,706.0
2025-03-18 12:00:00,2025-03-18,12,Q66,561.0
2025-03-18 13:00:00,2025-03-18,13,B1,802.0
2025-03-18 13:00:00,2025-03-18,13,B35,747.0
2025-03-18 13:00:00,2025-03-18,13,B38,545.0
2025-03-18 13:00:00,2025-03-18,13,B41,982.0
2025-03-18 13:00:00,2025-03-18,13,B6,1089.0
2025-03-18 13:00:00,2025-03-18,13,B8,590.0
2025-03-18 13:00:00,2025-03-18,13,BX12+,1048.0
2025-03-18 13:00:00,2025-03-18,13,BX9,604.0
2025-03-18 13:00:00,2025-03-18,13,M101,832.0
2025-03-18 13:00:00,2025-03-18,13,M14D+,562.0
2025-03-18 13:00:00,2025-03-18,13,M15,866.0
2025-03-18 13:00:00,2025-03-18,13,M15+,1176.0
2025-03-18 13:00:00,2025-03-18,13,M4,787.0
2025-03-18 13:00:00,2025-03-18,13,M86+,729.0
2025-03-18 13:00:00,2025-03-18,13,Q10,780.0
2025-03-18 13:00:00,2025-03-18,13,Q17,620.0
2025-03-18 13:00:00,2025-03-18,13,Q23,632.0
2025-03-18 13:00:00,2025-03-18,13,Q25,710.0
2025-03-18 13:00:00,2025-03-18,13,Q27,1150.0
2025-03-18 13:00:00,2025-03-18,13,Q44+,788.0
2025-03-18 13:00:00,2025-03-18,13,Q46,796.0
2025-03-18 13:00:00,2025-03-18,13,Q58,948.0
2025-03-18 13:00:00,2025-03-18,13,Q60,741.0
2025-03-18 13:00:00,2025-03-18,13,Q65,793.0
2025-03-18 13:00:00,2025-03-18,13,Q66,667.0
2025-03-18 14:00:00,2025-03-18,14,B1,819.0
2025-03-18 14:00:00,2025-03-18,14,B35,876.0
2025-03-18 14:00:00,2025-03-18,14,B38,758.0
2025-03-18 14:00:00,2025-03-18,14,B41,943.0
2025-03-18 14:00:00,2025-03-18,14,B6,1153.0
2025-03-18 14:00:00,2025-03-18,14,B8,785.0
2025-03-18 14:00:00,2025-03-18,14,BX12+,1150.0
2025-03-18 14:00:00,2025-03-18,14,BX9,720.0
2025-03-18 14:00:00,2025-03-18,14,M101,840.0
2025-03-18 14:00:00,2025-03-18,14,M14D+,648.0
2025-03-18 14:00:00,2025-03-18,14,M15,960.0
2025-03-18 14:00:00,2025-03-18,14,M15+,1394.0
2025-03-18 14:00:00,2025-03-18,14,M4,1009.0
2025-03-18 14:00:00,2025-03-18,14,M86+,716.0
2025-03-18 14:00:00,2025-03-18,14,Q10,834.0
2025-03-18 14:00:00,2025-03-18,14,Q17,820.0
2025-03-18 14:00:00,2025-03-18,14,Q23,778.0
2025-03-18 14:00:00,2025-03-18,14,Q25,896.0
2025-03-18 14:00:00,2025-03-18,14,Q27,1350.0
2025-03-18 14:00:00,2025-03-18,14,Q44+,853.0
2025-03-18 14:00:00,2025-03-18,14,Q46,1052.0
2025-03-18 14:00:00,2025-03-18,14,Q58,1491.0
2025-03-18 14:00:00,2025-03-18,14,Q60,827.0
2025-03-18 14:00:00,2025-03-18,14,Q65,1014.0
2025-03-18 14:00:00,2025-03-18,14,Q66,915.0
2025-03-18 15:00:00,2025-03-18,15,B1,903.0
2025-03-18 15:00:00,2025-03-18,15,B35,1009.0
2025-03-18 15:00:00,2025-03-18,15,B38,854.0
2025-03-18 15:00:00,2025-03-18,15,B41,1112.0
2025-03-18 15:00:00,2025-03-18,15,B6,1239.0
2025-03-18 15:00:00,2025-03-18,15,B8,855.0
2025-03-18 15:00:00,2025-03-18,15,BX12+,1321.0
2025-03-18 15:00:00,2025-03-18,15,BX9,877.0
2025-03-18 15:00:00,2025-03-18,15,M101,974.0
2025-03-18 15:00:00,2025-03-18,15,M14D+,785.0
2025-03-18 15:00:00,2025-03-18,15,M15,1072.0
2025-03-18 15:00:00,2025-03-18,15,M15+,1585.0
2025-03-18 15:00:00,2025-03-18,15,M4,897.0
2025-03-18 15:00:00,2025-03-18,15,M86+,842.0
2025-03-18 15:00:00,2025-03-18,15,Q10,768.0
2025-03-18 15:00:00,2025-03-18,15,Q17,868.0
2025-03-18 15:00:00,2025-03-18,15,Q23,805.0
2025-03-18 15:00:00,2025-03-18,15,Q25,1454.0
2025-03-18 15:00:00,2025-03-18,15,Q27,1230.0
2025-03-18 15:00:00,2025-03-18,15,Q44+,979.0
2025-03-18 15:00:00,2025-03-18,15,Q46,1267.0
2025-03-18 15:00:00,2025-03-18,15,Q58,1600.0
2025-03-18 15:00:00,2025-03-18,15,Q60,871.0
2025-03-18 15:00:00,2025-03-18,15,Q65,1193.0
2025-03-18 15:00:00,2025-03-18,15,Q66,931.0
2025-03-18 16:00:00,2025-03-18,16,B1,1015.0
2025-03-18 16:00:00,2025-03-18,16,B35,1142.0
2025-03-18 16:00:00,2025-03-18,16,B38,1010.0
2025-03-18 16:00:00,2025-03-18,16,B41,1138.0
2025-03-18 16:00:00,2025-03-18,16,B6,1320.0
2025-03-18 16:00:00,2025-03-18,16,B8,975.0
2025-03-18 16:00:00,2025-03-18,16,BX12+,1214.0
2025-03-18 16:00:00,2025-03-18,16,BX9,856.0
2025-03-18 16:00:00,2025-03-18,16,M101,885.0
2025-03-18 16:00:00,2025-03-18,16,M14D+,745.0
2025-03-18 16:00:00,2025-03-18,16,M15,1139.0
2025-03-18 16:00:00,2025-03-18,16,M15+,1730.0
2025-03-18 16:00:00,2025-03-18,16,M4,963.0
2025-03-18 16:00:00,2025-03-18,16,M86+,802.0
2025-03-18 16:00:00,2025-03-18,16,Q10,1147.0
2025-03-18 16:00:00,2025-03-18,16,Q17,943.0
2025-03-18 16:00:00,2025-03-18,16,Q23,1047.0
2025-03-18 16:00:00,2025-03-18,16,Q25,1448.0
2025-03-18 16:00:00,2025-03-18,16,Q27,1226.0
2025-03-18 16:00:00,2025-03-18,16,Q44+,1034.0
2025-03-18 16:00:00,2025-03-18,16,Q46,1355.0
2025-03-18 16:00:00,2025-03-18,16,Q58,1717.0
2025-03-18 16:00:00,2025-03-18,16,Q60,910.0
2025-03-18 16:00:00,2025-03-18,16,Q65,1297.0
2025-03-18 16:00:00,2025-03-18,16,Q66,1016.0
2025-03-18 17:00:00,2025-03-18,17,B1,1011.0
2025-03-18 17:00:00,2025-03-18,17,B35,1189.0
2025-03-18 17:00:00,2025-03-18,17,B38,1000.0
2025-03-18 17:00:00,2025-03-18,17,B41,1154.0
2025-03-18 17:00:00,2025-03-18,17,B6,1354.0
2025-03-18 17:00:00,2025-03-18,17,B8,931.0
2025-03-18 17:00:00,2025-03-18,17,BX12+,995.0
2025-03-18 17:00:00,2025-03-18,17,BX9,884.0
2025-03-18 17:00:00,2025-03-18,17,M101,1157.0
2025-03-18 17:00:00,2025-03-18,17,M14D+,741.0
2025-03-18 17:00:00,2025-03-18,17,M15,1219.0
2025-03-18 17:00:00,2025-03-18,17,M15+,2162.0
2025-03-18 17:00:00,2025-03-18,17,M4,1057.0
2025-03-18 17:00:00,2025-03-18,17,M86+,875.0
2025-03-18 17:00:00,2025-03-18,17,Q10,1041.0
2025-03-18 17:00:00,2025-03-18,17,Q17,982.0
2025-03-18 17:00:00,2025-03-18,17,Q23,1234.0
2025-03-18 17:00:00,2025-03-18,17,Q25,1505.0
2025-03-18 17:00:00,2025-03-18,17,Q27,1401.0
2025-03-18 17:00:00,2025-03-18,17,Q44+,1091.0
2025-03-18 17:00:00,2025-03-18,17,Q46,1449.0
2025-03-18 17:00:00,2025-03-18,17,Q58,1724.0
2025-03-18 17:00:00,2025-03-18,17,Q60,982.0
2025-03-18 17:00:00,2025-03-18,17,Q65,1504.0
2025-03-18 17:00:00,2025-03-18,17,Q66,881.0
2025-03-18 18:00:00,2025-03-18,18,B1,759.0
2025-03-18 18:00:00,2025-03-18,18,B35,970.0
2025-03-18 18:00:00,2025-03-18,18,B38,785.0
2025-03-18 18:00:00,2025-03-18,18,B41,1088.0
2025-03-18 18:00:00,2025-03-18,18,B6,1239.0
2025-03-18 18:00:00,2025-03-18,18,B8,759.0
2025-03-18 18:00:00,2025-03-18,18,BX12+,653.0
2025-03-18 18:00:00,2025-03-18,18,BX9,610.0
2025-03-18 18:00:00,2025-03-18,18,M101,864.0
2025-03-18 18:00:00,2025-03-18,18,M14D+,635.0
2025-03-18 18:00:00,2025-03-18,18,M15,1070.0
2025-03-18 18:00:00,2025-03-18,18,M15+,1643.0
2025-03-18 18:00:00,2025-03-18,18,M4,780.0
2025-03-18 18:00:00,2025-03-18,18,M86+,854.0
2025-03-18 18:00:00,2025-03-18,18,Q10,1038.0
2025-03-18 18:00:00,2025-03-18,18,Q17,825.0
2025-03-18 18:00:00,2025-03-18,18,Q23,1131.0
2025-03-18 18:00:00,2025-03-18,18,Q25,1241.0
2025-03-18 18:00:00,2025-03-18,18,Q27,1164.0
2025-03-18 18:00:00,2025-03-18,18,Q44+,831.0
2025-03-18 18:00:00,2025-03-18,18,Q46,1150.0
2025-03-18 18:00:00,2025-03-18,18,Q58,1428.0
2025-03-18 18:00:00,2025-03-18,18,Q60,870.0
2025-03-18 18:00:00,2025-03-18,18,Q65,1076.0
2025-03-18 18:00:00,2025-03-18,18,Q66,746.0
2025-03-18 19:00:00,2025-03-18,19,B1,578.0
2025-03-18 19:00:00,2025-03-18,19,B35,712.0
2025-03-18 19:00:00,2025-03-18,19,B38,626.0
2025-03-18 19:00:00,2025-03-18,19,B41,747.0
2025-03-18 19:00:00,2025-03-18,19,B6,838.0
2025-03-18 19:00:00,2025-03-18,19,B8,471.0
2025-03-18 19:00:00,2025-03-18,19,BX12+,528.0
2025-03-18 19:00:00,2025-03-18,19,BX9,516.0
2025-03-18 19:00:00,2025-03-18,19,M101,588.0
2025-03-18 19:00:00,2025-03-18,19,M14D+,430.0
2025-03-18 19:00:00,2025-03-18,19,M15,828.0
2025-03-18 19:00:00,2025-03-18,19,M15+,1010.0
2025-03-18 19:00:00,2025-03-18,19,M4,525.0
2025-03-18 19:00:00,2025-03-18,19,M86+,534.0
2025-03-18 19:00:00,2025-03-18,19,Q10,665.0
2025-03-18 19:00:00,2025-03-18,19,Q17,560.0
2025-03-18 19:00:00,2025-03-18,19,Q23,788.0
2025-03-18 19:00:00,2025-03-18,19,Q25,711.0
2025-03-18 19:00:00,2025-03-18,19,Q27,867.0
2025-03-18 19:00:00,2025-03-18,19,Q44+,572.0
2025-03-18 19:00:00,2025-03-18,19,Q46,697.0
2025-03-18 19:00:00,2025-03-18,19,Q58,1205.0
2025-03-18 19:00:00,2025-03-18,19,Q60,625.0
2025-03-18 19:00:00,2025-03-18,19,Q65,706.0
2025-03-18 19:00:00,2025-03-18,19,Q66,471.0
2025-03-18 20:00:00,2025-03-18,20,B1,448.0
2025-03-18 20:00:00,2025-03-18,20,B35,536.0
2025-03-18 20:00:00,2025-03-18,20,B38,381.0
2025-03-18 20:00:00,2025-03-18,20,B41,570.0
2025-03-18 20:00:00,2025-03-18,20,B6,756.0
2025-03-18 20:00:00,2025-03-18,20,B8,321.0
